System_Time,Simulation_Time,Time_Difference,Successful_Wave_Launch,Keyboard_Input,X_cop,Y_cop,X_copFiltered,Y_copFiltered,Total_Force,L_Camera_x,L_Camera_y,L_Camera_z,R_Camera_x,R_Camera_y,R_Camera_z,Motion_PLatform_Surge,Motion_Platform_Sway,Motion_Platform_Heave,Motion_Platform_Roll,Motion_Platform_Pitch,Motion_Platform_Yaw,Surfboard_Position_x,Surfboard_Position_y,Surfboard_Position_z,Surfboard_Rotation_x,Surfboard_Rotation_y,Surfboard_Rotation_z,Surfboard_LocalFwdVelocity,Headset_Position_x,Headset_Position_y,Headset_Position_z,Headset_Rotation_x,Headset_Rotation_y,Headset_Rotation_z,Left_HandAnchor_Position_x,Left_HandAnchor_Position_y,Left_HandAnchor_Position_z,Left_HandAnchor_Rotation_x,Left_HandAnchor_Rotation_y,Left_HandAnchor_Rotation_z,Right_HandAnchor_Position_x,Right_HandAnchor_Position_y,Right_HandAnchor_Position_z,Right_HandAnchor_Rotation_x,Right_HandAnchor_Rotation_y,Right_HandAnchor_Rotation_z
12:07:13,40.93153,2.749317,0,0,0,0,0,0,0,0,0,0,0,0,0,59.64462,0,-0.0292153,-0.0009699847,0.0002432222,-0.04818247,187.4704,0.08317191,412.3482,359.9447,245.4634,359.9864,1.341484,187.1269,1.523325,412.2383,31.12002,271.3973,4.099802,187.2169,1.14474,411.9224,354.8148,208.6914,356.1311,186.9007,1.253996,412.0593,330.6535,204.5744,9.633193
12:07:13,40.94611,2.763901,0,0,0,0,0,0,0,0,0,0,0,0,0,58.88647,0,-0.02965556,-0.000965477,0.0002370347,-0.04992779,187.446,0.08316829,412.3371,359.9449,245.5368,359.9866,1.339331,187.0988,1.521322,412.2318,31.66502,272.4739,4.032587,187.1788,1.157368,411.915,353.0833,211.0475,356.2278,186.8659,1.248985,412.0522,331.5038,206.4678,8.151607
12:07:13,40.95991,2.777699,0,0,0,0,0,0,0,0,0,0,0,0,0,58.88647,0,-0.02965556,-0.000965477,0.0002370347,-0.04992779,187.446,0.08316829,412.3371,359.9449,245.5368,359.9866,1.339331,187.0952,1.519529,412.2359,32.26489,273.3567,3.968101,187.1662,1.16883,411.9199,351.0004,213.7815,356.2666,186.8546,1.242663,412.0565,332.6562,208.9271,5.620347
12:07:13,40.97339,2.79118,0,0,0,0,0,0,0,0,0,0,0,0,0,58.13615,0,-0.03009364,-0.0009616505,0.0002330512,-0.05167312,187.4217,0.08316509,412.326,359.9451,245.6096,359.9868,1.337181,187.0668,1.518049,412.2293,32.78222,274.3011,3.944133,187.1288,1.179785,411.9137,348.9119,216.5137,356.3109,186.8198,1.236459,412.0512,333.2715,210.8231,3.190075
12:07:13,40.9882,2.805984,0,0,0,0,0,0,0,0,0,0,0,0,0,57.39367,0,-0.03051386,-0.0009586928,0.0002313123,-0.05119672,187.3974,0.08316291,412.315,359.9452,245.6817,359.9868,1.335035,187.0384,1.516529,412.2226,33.19563,275.1156,3.924728,187.0922,1.187708,411.9091,347.4744,219.3222,355.913,186.7853,1.22881,412.047,333.8477,212.3096,0.6991473
12:07:13,41.00297,2.820755,0,0,0,0,0,0,0,0,0,0,0,0,0,56.65887,0,-0.03090199,-0.0009566696,0.0002314239,-0.05038049,187.3731,0.08316215,412.304,359.9453,245.7531,359.9867,1.332892,187.01,1.514808,412.2161,33.54227,275.8492,3.778564,187.0555,1.194907,411.9037,347.0353,221.4735,355.1396,186.7508,1.219679,412.043,334.8825,213.6938,358.5943
12:07:13,41.01624,2.834023,0,0,0,0,0,0,0,0,0,0,0,0,0,56.65887,0,-0.03090199,-0.0009566696,0.0002314239,-0.05038049,187.3731,0.08316215,412.304,359.9453,245.7531,359.9867,1.332892,187.0062,1.512795,412.2203,33.87705,276.4852,3.512841,187.0441,1.201483,411.9092,346.4335,223.1873,354.1256,186.7409,1.208093,412.0493,336.2839,215.3066,357.5491
12:07:13,41.02917,2.846954,0,0,0,0,0,0,0,0,0,0,0,0,0,55.93167,0,-0.03124896,-0.0009556311,0.000232771,-0.04957528,187.3488,0.08316294,412.2931,359.9453,245.8239,359.9865,1.330753,186.9781,1.510795,412.2139,34.26957,277.2442,3.30933,187.0087,1.207637,411.9049,344.9551,225.1475,353.1744,186.7065,1.196552,412.0455,337.5356,217.259,357.0095
12:07:13,41.04377,2.861561,0,0,0,0,0,0,0,0,0,0,0,0,0,55.21199,0,-0.03155275,-0.0009555249,0.0002352443,-0.04878094,187.3246,0.08316524,412.2822,359.9452,245.894,359.9863,1.328617,186.95,1.508703,412.2075,34.67173,277.9026,3.145311,186.9737,1.213319,411.901,343.2606,227.0592,352.2887,186.6722,1.182591,412.0428,339.0869,219.6921,356.316
12:07:13,41.05814,2.875927,0,0,0,0,0,0,0,0,0,0,0,0,0,55.21199,0,-0.03155275,-0.0009555249,0.0002352443,-0.04878094,187.3246,0.08316524,412.2822,359.9452,245.894,359.9863,1.328617,186.9465,1.506504,412.2116,35.10189,278.3872,2.992479,186.9635,1.218106,411.9074,342.2335,228.8599,351.9604,186.6633,1.168266,412.0515,340.7066,221.7305,354.7027
12:07:13,41.07101,2.888798,0,0,0,0,0,0,0,0,0,0,0,0,0,54.49972,0,-0.03181519,-0.0009562998,0.0002384185,-0.04799732,187.3003,0.08316872,412.2714,359.9451,245.9635,359.9861,1.326484,186.9191,1.504168,412.2054,35.52783,278.9567,2.869998,186.9289,1.222007,411.9032,341.9677,230.4785,352.3037,186.6306,1.154438,412.0504,342.0056,223.6905,352.9407
12:07:13,41.08537,2.903156,0,0,0,0,0,0,0,0,0,0,0,0,0,53.79483,0,-0.03204537,-0.0009577381,0.0002415748,-0.04722429,187.2762,0.083173,412.2606,359.945,246.0324,359.986,1.324355,186.8918,1.501952,412.1988,36.00677,279.5609,2.771205,186.8947,1.224928,411.899,342.173,231.9164,353.0311,186.5988,1.138928,412.0504,343.3821,225.6565,351.427
12:07:13,41.09944,2.917225,0,0,0,0,0,0,0,0,0,0,0,0,0,53.79483,0,-0.03204537,-0.0009577381,0.0002415748,-0.04722429,187.2762,0.083173,412.2606,359.945,246.0324,359.986,1.324355,186.8891,1.49954,412.2026,36.49101,280.0284,2.65332,186.8854,1.227452,411.9053,342.1784,233.469,353.5628,186.5917,1.122802,412.0604,345.3531,227.5528,350.1828
12:07:13,41.11258,2.93037,0,0,0,0,0,0,0,0,0,0,0,0,0,53.09728,0,-0.03225354,-0.0009595474,0.0002441735,-0.04646167,187.252,0.08317757,412.2498,359.9449,246.1006,359.9859,1.32223,186.8624,1.49713,412.1962,37.00521,280.5078,2.478409,186.8522,1.227802,411.902,342.3172,235.1228,353.9539,186.5613,1.104788,412.0621,347.7937,229.9236,348.9279
12:07:13,41.12737,2.945156,0,0,0,0,0,0,0,0,0,0,0,0,0,52.40697,0,-0.03245241,-0.0009614078,0.0002459379,-0.04570932,187.2278,0.08318191,412.2392,359.9448,246.1682,359.9859,1.320107,186.8357,1.494744,412.1899,37.43506,281.1271,2.40211,186.819,1.228132,411.8988,342.4071,236.7093,353.7216,186.532,1.087183,412.0646,349.5514,232.7004,347.6814
12:07:13,41.142,2.959785,0,0,0,0,0,0,0,0,0,0,0,0,0,51.7238,0,-0.03265533,-0.0009629743,0.000246569,-0.04496709,187.2037,0.08318504,412.2285,359.9448,246.2352,359.9861,1.317988,186.8092,1.492432,412.1836,37.83441,281.8082,2.341285,186.7865,1.228175,411.8958,342.4563,238.0794,353.4935,186.5044,1.069426,412.0679,351.4159,235.1305,346.3094
12:07:13,41.15545,2.973236,0,0,0,0,0,0,0,0,0,0,0,0,0,51.7238,0,-0.03265533,-0.0009629743,0.000246569,-0.04496709,187.2037,0.08318504,412.2285,359.9448,246.2352,359.9861,1.317988,186.8072,1.490213,412.1872,38.28331,282.3499,2.197522,186.7787,1.22843,411.9028,342.2868,239.1772,353.3961,186.5029,1.051328,412.0814,353.4888,236.9786,345.1079
12:07:13,41.16821,2.986,0,0,0,0,0,0,0,0,0,0,0,0,0,51.04769,0,-0.03288564,-0.0009633286,0.0002427702,-0.04423487,187.1796,0.08318671,412.2179,359.9449,246.3016,359.9865,1.315873,186.7814,1.487643,412.1804,38.77031,282.9818,2.133507,186.7472,1.228141,411.9004,342.0176,240.2773,353.1736,186.4788,1.032894,412.0856,355.6065,238.7454,344.5406
12:07:13,41.18273,3.000515,0,0,0,0,0,0,0,0,0,0,0,0,0,50.37863,0,-0.03314831,-0.0009622214,0.0002349895,-0.04351238,187.1556,0.08318685,412.2074,359.945,246.3674,359.9872,1.313761,186.7561,1.484991,412.1733,39.27559,283.6775,2.140218,186.7164,1.22745,411.8983,341.8615,241.6723,352.99,186.4553,1.014287,412.0901,357.6188,240.704,344.5509
12:07:13,41.19752,3.015305,0,0,0,0,0,0,0,0,0,0,0,0,0,50.37863,0,-0.03314831,-0.0009622214,0.0002349895,-0.04351238,187.1556,0.08318685,412.2074,359.945,246.3674,359.9872,1.313761,186.755,1.482499,412.1763,39.75933,284.3102,2.169388,186.7105,1.226437,411.9067,341.8768,243.1912,352.9075,186.4578,0.9951011,412.1053,359.8955,242.7112,344.8681
12:07:13,41.20935,3.027134,0,0,0,0,0,0,0,0,0,0,0,0,0,49.71649,0,-0.03344374,-0.000959607,0.0002241158,-0.0427995,187.1315,0.08318616,412.1968,359.9452,246.4325,359.9877,1.311652,186.7301,1.480348,412.169,40.1817,285.0207,2.260514,186.6812,1.225119,411.9054,342.0865,244.7603,353.039,186.4385,0.9764667,412.112,2.262164,244.6303,344.5631
12:07:13,41.22416,3.041943,0,0,0,0,0,0,0,0,0,0,0,0,0,49.06128,0,-0.03375376,-0.000956129,0.0002141396,-0.04209615,187.1076,0.08318479,412.1864,359.9455,246.4982,359.9882,1.30602,186.7052,1.478693,412.1614,40.5863,285.6935,2.492689,186.6523,1.223954,411.9039,342.2162,246.2729,353.4035,186.4203,0.9589158,412.119,4.135497,246.7582,344.2192
12:07:13,41.23804,3.055824,0,0,0,0,0,0,0,0,0,0,0,0,0,49.06128,0,-0.03375376,-0.000956129,0.0002141396,-0.04209615,187.1076,0.08318479,412.1864,359.9455,246.4982,359.9882,1.30602,186.7047,1.477045,412.1634,40.97446,286.2633,2.812174,186.6479,1.222767,411.9123,342.459,247.6611,353.731,186.4268,0.9415421,412.1358,6.238661,248.6284,343.761
12:07:13,41.25105,3.068832,0,0,0,0,0,0,0,0,0,0,0,0,0,48.14833,0,-0.03407208,-0.0009519652,0.0002056941,-0.04191508,187.0836,0.08318345,412.176,359.9457,246.5625,359.9886,1.306376,186.6809,1.475808,412.1548,41.44596,286.7747,3.225323,186.6198,1.221164,411.9109,342.8103,249.1164,353.995,186.4136,0.9239032,412.145,8.785263,250.4381,343.4101
12:07:13,41.2658,3.083588,0,0,0,0,0,0,0,0,0,0,0,0,0,47.69359,0,-0.03438365,-0.0009471165,0.0001996246,-0.04086468,187.0593,0.08318264,412.1654,359.946,246.6186,359.9888,1.328426,186.6569,1.474615,412.1457,41.81826,287.1599,3.438727,186.5917,1.219372,411.9093,342.9708,250.4797,354.1622,186.3989,0.9063209,412.1531,11.0975,252.7817,344.0634
12:07:13,41.28049,3.098274,0,0,0,0,0,0,0,0,0,0,0,0,0,48.87044,0,-0.03468614,-0.0009421791,0.000195931,-0.03667746,187.0344,0.0831811,412.1547,359.9462,246.6655,359.989,1.353206,186.6326,1.474331,412.1359,42.15055,287.3427,3.424247,186.5635,1.21758,411.9073,343.1016,251.6211,354.1808,186.3864,0.8890767,412.1622,13.44755,255.0655,344.4591
12:07:13,41.29412,3.111912,0,0,0,0,0,0,0,0,0,0,0,0,0,48.87044,0,-0.03468614,-0.0009421791,0.000195931,-0.03667746,187.0344,0.0831811,412.1547,359.9462,246.6655,359.989,1.353206,186.633,1.474348,412.1364,42.26707,287.5172,3.415939,186.5609,1.216062,411.9157,343.3357,252.8482,354.1427,186.4003,0.8718269,412.1825,16.39667,257.2414,343.5589
12:07:13,41.30705,3.124836,0,0,0,0,0,0,0,0,0,0,0,0,0,50.24024,0,-0.03501362,-0.0009395976,0.0001923197,-0.03216499,187.0091,0.08317771,412.1438,359.946,246.7029,359.9893,1.380016,186.6084,1.474786,412.1261,42.2968,287.6805,3.656662,186.5334,1.214825,411.9133,343.4162,254.2262,354.3743,186.3905,0.8551113,412.1931,19.4745,259.7109,342.7207
12:07:13,41.32173,3.139515,0,0,0,0,0,0,0,0,0,0,0,0,0,51.74869,0,-0.03539793,-0.0009415041,0.0001863507,-0.02743462,186.983,0.08317186,412.1326,359.9456,246.7273,359.9899,1.41725,186.5831,1.475515,412.1146,42.21006,287.7359,4.04308,186.5056,1.21366,411.9103,343.5245,255.5906,354.8146,186.3826,0.8395624,412.2033,21.99696,262.7263,343.4353
12:07:13,41.33619,3.15398,0,0,0,0,0,0,0,0,0,0,0,0,0,51.74869,0,-0.03539793,-0.0009415041,0.0001863507,-0.02743462,186.983,0.08317186,412.1326,359.9456,246.7273,359.9899,1.41725,186.584,1.476389,412.1136,41.97621,287.5154,4.144168,186.5039,1.212447,411.9179,343.8044,256.8858,355.3882,186.403,0.8255765,412.2242,24.25677,265.1439,344.6146
12:07:13,41.34881,3.166599,0,0,0,0,0,0,0,0,0,0,0,0,0,54.02375,0,-0.03586299,-0.0009495186,0.0001756447,-0.02127072,186.9563,0.08316258,412.1211,359.9447,246.7389,359.991,1.454543,186.5583,1.477721,412.1008,41.61323,287.0797,3.912314,186.4762,1.211093,411.9135,344.3551,258.0847,356.0721,186.3994,0.8132732,412.2338,26.81739,267.2216,345.9096
12:07:13,41.36332,3.18111,0,0,0,0,0,0,0,0,0,0,0,0,0,56.28047,0,-0.03643857,-0.0009653229,0.0001578111,-0.01520485,186.9287,0.08314997,412.1092,359.9433,246.7346,359.9925,1.502032,186.5316,1.479451,412.0875,41.24419,286.6369,3.665562,186.4473,1.209744,411.9086,344.6987,259.2876,356.3909,186.3934,0.8016049,412.2425,29.22596,269.8438,347.3809
12:07:13,41.37781,3.195595,0,0,0,0,0,0,0,0,0,0,0,0,0,56.28047,0,-0.03643857,-0.0009653229,0.0001578111,-0.01520485,186.9287,0.08314997,412.1092,359.9433,246.7346,359.9925,1.502032,186.532,1.48135,412.0856,40.69454,286.1334,3.498394,186.4466,1.208424,411.9153,344.7635,260.5137,356.3189,186.4165,0.7925288,412.2629,31.33655,273.4214,350.1346
12:07:13,41.3903,3.208084,0,0,0,0,0,0,0,0,0,0,0,0,0,58.78047,0,-0.03713233,-0.0009893441,0.0001308142,-0.007762472,186.9003,0.08313373,412.097,359.9414,246.715,-0.005307433,1.547534,186.5043,1.482947,412.071,40.11026,285.4861,3.445101,186.418,1.207108,411.9092,344.4939,261.7132,356.0642,186.4116,0.7864748,412.2699,33.00838,276.9437,353.7957
12:07:13,41.40515,3.222935,0,0,0,0,0,0,0,0,0,0,0,0,0,61.28046,0,-0.03795776,-0.00102194,9.263214E-05,-0.0007385678,186.8709,0.08311442,412.0843,359.9391,246.6784,-0.002461603,1.599481,186.476,1.484348,412.0556,39.56563,284.7379,3.422716,186.3888,1.205814,411.9019,344.043,262.713,355.868,186.4055,0.7842383,412.2755,34.37081,279.5932,356.3647
12:07:13,41.41962,3.237404,0,0,0,0,0,0,0,0,0,0,0,0,0,61.28046,0,-0.03795776,-0.00102194,9.263214E-05,-0.0007385678,186.8709,0.08311442,412.0843,359.9391,246.6784,-0.002461603,1.599481,186.477,1.485844,412.0526,39.07637,283.8207,3.139941,186.3888,1.204659,411.907,343.7715,263.4528,355.9935,186.4273,0.7859271,412.2936,35.52639,281.7048,357.147
12:07:13,41.4328,3.250591,0,0,0,0,0,0,0,0,0,0,0,0,0,63.78046,0,-0.03891034,-0.001062347,4.296317E-05,0.001006761,186.8407,0.08309231,412.0713,359.9364,246.6261,0.001059351,1.647053,186.448,1.487501,412.0361,38.63018,282.866,2.869301,186.3589,1.203596,411.8979,343.8807,264.1263,356.2359,186.4162,0.792641,412.2976,36.2366,284.2335,357.108
12:07:13,41.44748,3.265266,0,0,0,0,0,0,0,0,0,0,0,0,0,66.28046,0,-0.03998787,-0.001109683,-1.848931E-05,0.002752091,186.8095,0.08306848,412.0578,359.9334,246.557,0.005158484,1.698655,186.418,1.489168,412.0189,38.32296,282.0297,2.872161,186.328,1.202714,411.8877,344.0652,264.8896,356.4269,186.4016,0.8002538,412.3005,36.54538,287.0313,357.4291
12:07:13,41.46177,3.27956,0,0,0,0,0,0,0,0,0,0,0,0,0,68.78046,0,-0.04117068,-0.001162078,-9.003255E-05,0.00449742,186.7775,0.08304229,412.0439,359.9303,246.4733,0.00941048,1.743849,186.3874,1.490673,412.0008,38.00049,281.0872,3.06569,186.2965,1.201908,411.8765,344.0506,265.5765,356.6141,186.3836,0.8099359,412.3014,36.49823,290.0975,359.3131
12:07:13,41.47662,3.294411,0,0,0,0,0,0,0,0,0,0,0,0,0,68.78046,0,-0.04117068,-0.001162078,-9.003255E-05,0.00449742,186.7775,0.08304229,412.0439,359.9303,246.4733,0.00941048,1.743849,186.3889,1.491963,411.9969,37.76025,280.0006,3.230926,186.2963,1.201179,411.8797,344.0916,266.2041,356.9028,186.395,0.8219813,412.3145,35.42654,293.3934,3.67224
12:07:13,41.48828,3.306068,0,0,0,0,0,0,0,0,0,0,0,0,0,71.28046,0,-0.04247409,-0.001215928,-0.000164244,0.006242749,186.7448,0.08301491,412.0297,359.9273,246.3769,0.0136815,1.783413,186.358,1.493338,411.9773,37.58968,278.4978,3.234092,186.2636,1.200789,411.8664,344.2706,266.2271,357.5255,186.3705,0.8370056,412.3102,33.64801,295.6001,8.117127
12:07:13,41.50367,3.321453,0,0,0,0,0,0,0,0,0,0,0,0,0,73.78046,0,-0.04386599,-0.001269172,-0.000238787,0.007988079,186.7114,0.08298799,412.015,359.9244,246.2679,0.01780698,1.822859,186.3266,1.494604,411.9572,37.33765,276.9227,3.094142,186.2298,1.200503,411.8523,344.4514,265.9942,358.399,186.3421,0.8544537,412.3033,32.00027,296.543,11.15647
12:07:13,41.51706,3.334843,0,0,0,0,0,0,0,0,0,0,0,0,0,73.78046,0,-0.04386599,-0.001269172,-0.000238787,0.007988079,186.7114,0.08298799,412.015,359.9244,246.2679,0.01780698,1.822859,186.3282,1.49588,411.9525,37.12686,275.5325,2.971168,186.2286,1.200171,411.854,344.7718,266.0015,359.2286,186.3457,0.8723861,412.3106,30.15324,297.0342,13.27135
12:07:13,41.53011,3.347893,0,0,0,0,0,0,0,0,0,0,0,0,0,76.28045,0,-0.04530372,-0.001319531,-0.0003107904,0.009733408,186.6774,0.08295087,412.0001,359.9229,246.1486,0.01908982,1.855715,186.2966,1.496777,411.9316,36.89835,273.8777,2.951434,186.1934,1.200071,411.839,345.1107,266.1227,359.9494,186.3088,0.8948173,412.2984,27.20513,296.7236,14.93533
12:07:13,41.54444,3.362228,0,0,0,0,0,0,0,0,0,0,0,0,0,78.78045,0,-0.04702801,-0.001345763,-0.0003331802,0.01147874,186.6429,0.08290632,411.9848,359.9227,246.0197,0.0178043,1.886161,186.2647,1.497622,411.9099,36.87691,272.0314,2.947504,186.1577,1.200266,411.8238,345.0446,266.3544,0.3862131,186.2699,0.9162022,412.2851,24.35867,296.4539,17.03963
12:07:13,41.5585,3.376286,0,0,0,0,0,0,0,0,0,0,0,0,0,78.78045,0,-0.04702801,-0.001345763,-0.0003331802,0.01147874,186.6429,0.08290632,411.9848,359.9227,246.0197,0.0178043,1.886161,186.2676,1.498366,411.9038,36.87451,270.1078,2.832833,186.1561,1.2007,411.8248,344.5706,266.7533,0.6413099,186.2638,0.9378733,412.2854,21.03369,296.088,19.53275
12:07:13,41.5717,3.389492,0,0,0,0,0,0,0,0,0,0,0,0,0,81.28045,0,-0.04894423,-0.001348969,-0.0003107438,0.01322407,186.6085,0.08286898,411.9695,359.9225,245.8919,0.01698049,1.883125,186.2367,1.498624,411.8811,36.85243,267.8451,2.525658,186.1202,1.201358,411.8087,343.5813,267.0546,0.7643551,186.2201,0.9589706,412.2668,17.84668,295.2153,22.93492
12:07:13,41.58631,3.404095,0,0,0,0,0,0,0,0,0,0,0,0,0,80.68713,0,-0.05066213,-0.001352156,-0.0002963657,0.0149694,186.5742,0.08284356,411.9542,359.9223,245.7654,0.01664318,1.880092,186.2065,1.498846,411.8584,36.99186,265.4566,1.999154,186.0837,1.201906,411.7918,342.5177,267.4894,1.083492,186.1748,0.9801477,412.2453,14.76194,293.131,25.27544
12:07:13,41.6004,3.418186,0,0,0,0,0,0,0,0,0,0,0,0,0,79.65308,0,-0.05206564,-0.001355343,-0.0002904783,0.01671473,186.5399,0.08283261,411.9388,359.9221,245.64,0.01676645,1.877061,186.1764,1.498895,411.8355,37.01851,263.3979,1.759218,186.0471,1.202417,411.7747,341.6387,267.9567,1.392526,186.1292,1.00091,412.223,11.63999,291.0093,26.91606
12:07:13,41.61552,3.433308,0,0,0,0,0,0,0,0,0,0,0,0,0,79.65308,0,-0.05206564,-0.001355343,-0.0002904783,0.01671473,186.5399,0.08283261,411.9388,359.9221,245.64,0.01676645,1.877061,186.1805,1.498906,411.8288,36.96623,261.416,1.689164,186.0437,1.20303,411.773,340.7617,268.3682,1.860441,186.1154,1.021428,412.214,8.583246,289.2215,29.19235
12:07:13,41.62724,3.445023,0,0,0,0,0,0,0,0,0,0,0,0,0,78.62962,0,-0.0530947,-0.00135896,-0.0002926297,0.01846005,186.5058,0.08283651,411.9233,359.9219,245.5158,0.01729261,1.874033,186.1505,1.499318,411.8054,36.98935,259.2404,1.648476,186.0061,1.203591,411.7537,339.9895,268.5265,2.69053,186.0659,1.041339,412.1869,5.487853,287.1849,31.23539
12:07:13,41.64151,3.459297,0,0,0,0,0,0,0,0,0,0,0,0,0,77.61657,0,-0.05374465,-0.001363629,-0.000301813,0.02020538,186.4717,0.08285366,411.9078,359.9215,245.3927,0.01811096,1.871009,186.1207,1.49973,411.7815,36.92817,256.8569,1.470248,185.9682,1.204073,411.7332,339.1549,268.5998,4.062416,186.0162,1.061493,412.158,2.113861,284.8679,33.11546
12:07:14,41.65527,3.473061,0,0,0,0,0,0,0,0,0,0,0,0,0,77.61657,0,-0.05374465,-0.001363629,-0.000301813,0.02020538,186.4717,0.08285366,411.9078,359.9215,245.3927,0.01811096,1.871009,186.125,1.49974,411.7738,36.98386,254.6089,1.278802,185.9633,1.204151,411.728,338.7392,268.6978,6.383534,186.0002,1.0821,412.1412,357.9496,281.8254,34.12962
12:07:14,41.6686,3.486385,0,0,0,0,0,0,0,0,0,0,0,0,0,76.61392,0,-0.05406053,-0.001369835,-0.0003160961,0.02195071,186.4378,0.08288071,411.8922,359.9211,245.2708,0.0191232,1.867989,186.0959,1.499558,411.75,37.06215,252.1856,1.093317,185.9243,1.203851,411.7048,338.7831,268.698,9.039233,185.9525,1.102482,412.1101,354.285,278.7766,34.57086
12:07:14,41.68322,3.501007,0,0,0,0,0,0,0,0,0,0,0,0,0,75.62154,0,-0.054131,-0.001377783,-0.000333763,0.02369604,186.4039,0.08291336,411.8766,359.9205,245.1499,0.02019392,1.864972,186.0671,1.49964,411.7261,37.2397,249.8211,0.9714542,185.8849,1.203175,411.6805,338.89,268.4046,11.89714,185.9053,1.1227,412.0771,350.5996,275.9341,34.1158
12:07:14,41.69723,3.515018,0,0,0,0,0,0,0,0,0,0,0,0,0,75.62154,0,-0.054131,-0.001377783,-0.000333763,0.02369604,186.4039,0.08291336,411.8766,359.9205,245.1499,0.02019392,1.864972,186.072,1.499197,411.7186,37.47176,247.5844,0.7417382,185.8787,1.201835,411.6718,338.8821,267.541,14.65182,185.8931,1.141484,412.0601,347.7172,273.6905,33.74976
12:07:14,41.71064,3.528431,0,0,0,0,0,0,0,0,0,0,0,0,0,74.6394,0,-0.0540677,-0.001387205,-0.0003524505,0.02544137,186.3701,0.08293509,411.861,359.9211,245.0302,0.01864463,1.861959,186.0433,1.499146,411.6949,37.77962,245.1403,0.4196202,185.8387,1.199448,411.6457,339.0891,266.2782,16.87711,185.8474,1.158847,412.0257,345.5791,271.5974,33.92582
12:07:14,41.72551,3.543297,0,0,0,0,0,0,0,0,0,0,0,0,0,73.66735,0,-0.05426686,-0.001377648,-0.0003254103,0.0271867,186.3364,0.08294311,411.8453,359.9226,244.9116,0.01477229,1.858951,186.0146,1.498847,411.6712,38.11018,242.6791,0.09256007,185.7984,1.195638,411.6182,339.3379,264.463,18.07044,185.8034,1.174969,411.989,342.7963,268.924,35.76205
12:07:14,41.73913,3.556919,0,0,0,0,0,0,0,0,0,0,0,0,0,73.66735,0,-0.05426686,-0.001377648,-0.0003254103,0.0271867,186.3364,0.08294311,411.8453,359.9226,244.9116,0.01477229,1.858951,186.0195,1.498411,411.664,38.5116,240.3423,359.7699,185.7923,1.191798,411.6083,339.1794,262.6402,19.13736,185.7946,1.19082,411.9696,339.6959,265.5744,37.98464
12:07:14,41.75197,3.569759,0,0,0,0,0,0,0,0,0,0,0,0,0,72.70538,0,-0.05477966,-0.001350563,-0.0002578252,0.02893203,186.3028,0.08294845,411.8295,359.9239,244.7941,0.011625,1.855949,185.9911,1.497592,411.6405,38.92482,237.9005,359.3397,185.7527,1.185553,411.5797,338.9049,259.9936,19.45111,185.7539,1.204685,411.9313,337.3225,261.7624,39.82312
12:07:14,41.76894,3.586723,0,0,0,0,0,0,0,0,0,0,0,0,0,71.75341,0,-0.0553316,-0.001328335,-0.0002028946,0.03067736,186.2693,0.08295092,411.8138,359.9248,244.6776,0.009409626,1.852953,185.9628,1.496951,411.6172,39.37022,235.4688,358.9095,185.7135,1.178344,411.5514,339.0377,258.1008,19.04427,185.7134,1.219098,411.8944,335.3166,258.2768,41.07373
12:07:14,41.78101,3.598801,0,0,0,0,0,0,0,0,0,0,0,0,0,70.81152,0,-0.05593263,-0.001312395,-0.0001642291,0.03242269,186.2358,0.08295093,411.7979,359.9253,244.5623,0.008263258,1.849963,185.9345,1.495982,411.5939,39.83358,233.1122,358.4388,185.6746,1.168151,411.5211,339.9257,256.7961,18.14322,185.6762,1.231572,411.8553,333.2782,254.5602,41.58921
12:07:14,41.79461,3.6124,0,0,0,0,0,0,0,0,0,0,0,0,0,70.81152,0,-0.05593263,-0.001312395,-0.0001642291,0.03242269,186.2358,0.08295093,411.7979,359.9253,244.5623,0.008263258,1.849963,185.9393,1.494988,411.5876,40.33012,230.8156,357.9051,185.6697,1.157306,411.5068,341.0151,254.9417,18.366,185.6732,1.243647,411.8337,331.2398,251.1256,42.25426
12:07:14,41.80773,3.625519,0,0,0,0,0,0,0,0,0,0,0,0,0,69.87944,0,-0.05657873,-0.001303399,-0.0001442211,0.03416802,186.2025,0.08294925,411.782,359.9254,244.448,0.008198351,1.84698,185.911,1.493807,411.5648,40.78053,228.5912,357.4783,185.6329,1.144726,411.4743,342.7845,252.5656,19.195,185.6373,1.254421,411.7952,329.8689,248.0622,43.00813
12:07:14,41.82324,3.641026,0,0,0,0,0,0,0,0,0,0,0,0,0,68.95718,0,-0.05725705,-0.001301229,-0.0001430883,0.03528776,186.1692,0.08294676,411.7661,359.9252,244.3347,0.009126311,1.844002,185.8825,1.492306,411.5427,41.2472,226.4496,357.1705,185.5967,1.129846,411.4412,345.9769,250.8082,20.06358,185.6026,1.263834,411.7566,328.8304,244.8937,44.28399
12:07:14,41.83643,3.654217,0,0,0,0,0,0,0,0,0,0,0,0,0,68.95718,0,-0.05725705,-0.001301229,-0.0001430883,0.03528776,186.1692,0.08294676,411.7661,359.9252,244.3347,0.009126311,1.844002,185.8868,1.490591,411.537,41.73944,224.5861,356.8959,185.5941,1.112797,411.4246,350.2019,249.5811,20.85573,185.6032,1.271369,411.7348,328.0863,241.0481,46.10653
