System_Time,Simulation_Time,Time_Difference,Successful_Wave_Launch,Keyboard_Input,X_cop,Y_cop,X_copFiltered,Y_copFiltered,Total_Force,L_Camera_x,L_Camera_y,L_Camera_z,R_Camera_x,R_Camera_y,R_Camera_z,Motion_PLatform_Surge,Motion_Platform_Sway,Motion_Platform_Heave,Motion_Platform_Roll,Motion_Platform_Pitch,Motion_Platform_Yaw,Surfboard_Position_x,Surfboard_Position_y,Surfboard_Position_z,Surfboard_Rotation_x,Surfboard_Rotation_y,Surfboard_Rotation_z,Surfboard_LocalFwdVelocity,Headset_Position_x,Headset_Position_y,Headset_Position_z,Headset_Rotation_x,Headset_Rotation_y,Headset_Rotation_z,Left_HandAnchor_Position_x,Left_HandAnchor_Position_y,Left_HandAnchor_Position_z,Left_HandAnchor_Rotation_x,Left_HandAnchor_Rotation_y,Left_HandAnchor_Rotation_z,Right_HandAnchor_Position_x,Right_HandAnchor_Position_y,Right_HandAnchor_Position_z,Right_HandAnchor_Rotation_x,Right_HandAnchor_Rotation_y,Right_HandAnchor_Rotation_z
12:05:40,89.11971,0.4239273,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.79373,0,-0.00138327,-0.000135153,-1.497288E-05,-0.002548939,188.1582,0.083685,412.514,359.9923,242.8777,0.0009077497,0.1845337,188.1305,0.7364249,412.5296,15.89765,275.1547,1.55369,187.9089,0.6056362,412.2514,318.6671,228.0587,12.35497,187.7695,0.5796824,412.4007,314.8427,237.2558,15.47187
12:05:40,89.1325,0.4367142,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.797863,0,-0.001383744,-0.0001343223,-1.584321E-05,-0.002536218,188.1549,0.08368534,412.5124,359.9923,242.8746,0.0009212157,0.1842399,188.1273,0.7363785,412.5281,15.92025,275.1846,1.507645,187.9059,0.6060219,412.25,318.6115,228.119,12.29858,187.7664,0.5797601,412.3989,314.8345,237.216,15.50242
12:05:40,89.14699,0.4512024,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.80192,0,-0.001373862,-0.0001339112,-1.607824E-05,-0.00252353,188.1516,0.08368599,412.5107,359.9923,242.8716,0.0008982837,0.1839465,188.1241,0.7363163,412.5266,15.93882,275.1906,1.466209,187.9029,0.6063823,412.2485,318.5726,228.1254,12.33298,187.7633,0.5798529,412.397,314.8362,237.162,15.52968
12:05:40,89.1619,0.4661179,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.805901,0,-0.001356017,-0.0001339612,-1.567802E-05,-0.002510879,188.1483,0.08368693,412.509,359.9923,242.8686,0.0008399475,0.1836537,188.1208,0.7362763,412.5251,15.96713,275.1823,1.425979,187.9001,0.6069831,412.247,318.5128,228.0474,12.47538,187.7603,0.5799788,412.3952,314.8226,237.0925,15.55383
12:05:40,89.17512,0.479332,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.805901,0,-0.001356017,-0.0001339612,-1.567802E-05,-0.002510879,188.1483,0.08368693,412.509,359.9923,242.8686,0.0008399475,0.1836537,188.1208,0.7362617,412.5253,15.98615,275.1998,1.389552,187.9006,0.6074929,412.2472,318.4293,227.9907,12.57829,187.7605,0.5801294,412.395,314.7839,237.0112,15.59275
12:05:40,89.18813,0.4923477,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.809804,0,-0.001331468,-0.0001344416,-1.465986E-05,-0.002498267,188.1451,0.083688,412.5073,359.9922,242.8657,0.0007561144,0.1833614,188.1174,0.7362386,412.5239,16.00912,275.2158,1.346811,187.8978,0.608021,412.2457,318.3527,227.9458,12.65358,187.7576,0.580327,412.393,314.7498,236.8977,15.68586
12:05:40,89.20324,0.5074539,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.813632,0,-0.001303676,-0.0001352443,-1.319669E-05,-0.002485691,188.1418,0.0836891,412.5056,359.9922,242.8627,0.0006582698,0.1830695,188.1142,0.7361779,412.5225,16.03818,275.2575,1.290781,187.8948,0.6084673,412.2442,318.3076,227.964,12.66091,187.7546,0.580678,412.3908,314.746,236.6801,15.92512
12:05:40,89.2168,0.521019,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.813632,0,-0.001303676,-0.0001352443,-1.319669E-05,-0.002485691,188.1418,0.0836891,412.5056,359.9922,242.8627,0.0006582698,0.1830695,188.1142,0.7360814,412.5227,16.0751,275.2744,1.223164,187.8951,0.6088877,412.2445,318.2727,227.9798,12.6481,187.7549,0.5812121,412.3903,314.6949,236.4016,16.24404
12:05:40,89.2299,0.534111,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.817382,0,-0.00127557,-0.0001362381,-1.148899E-05,-0.002473146,188.1386,0.08369008,412.504,359.9921,242.8598,0.0005577664,0.1827782,188.1109,0.7360035,412.5213,16.11121,275.3394,1.172356,187.8923,0.6097066,412.2432,318.1518,228.0308,12.61274,187.7521,0.5822872,412.3879,314.5014,236.0437,16.7285
12:05:40,89.24394,0.5481567,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.821059,0,-0.00125069,-0.0001373196,-9.734868E-06,-0.002460625,188.1353,0.08369086,412.5023,359.9921,242.857,0.0004551109,0.1824873,188.1077,0.7359378,412.52,16.14001,275.4248,1.159757,187.8899,0.6110135,412.2421,317.8748,228.1527,12.48081,187.7492,0.58358,412.3857,314.3654,235.7008,17.15182
12:05:40,89.25796,0.5621719,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.821059,0,-0.00125069,-0.0001373196,-9.734868E-06,-0.002460625,188.1353,0.08369086,412.5023,359.9921,242.857,0.0004551109,0.1824873,188.1077,0.735887,412.5203,16.17654,275.5285,1.111211,187.8905,0.6121366,412.2425,317.6572,228.2212,12.40407,187.7497,0.585601,412.3853,314.1533,235.3037,17.67155
12:05:40,89.27202,0.5762329,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.824664,0,-0.00123135,-0.0001383457,-7.943194E-06,-0.00244812,188.1321,0.08369134,412.5006,359.992,242.8541,0.0003669889,0.1821969,188.1043,0.7358823,412.5192,16.20068,275.6043,1.052469,187.8878,0.6131622,412.241,317.487,228.2204,12.41777,187.7467,0.5874392,412.3836,313.8957,235.0673,18.02451
12:05:40,89.28593,0.5901489,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.828199,0,-0.001219564,-0.0001391356,-6.405159E-06,-0.002435633,188.1288,0.0836915,412.499,359.992,242.8513,0.0003046692,0.1819069,188.101,0.73584,412.5179,16.23669,275.6994,1.036334,187.8854,0.614781,412.2395,317.2357,228.2264,12.46537,187.7437,0.5895675,412.3821,313.6255,234.997,18.18916
12:05:40,89.30019,0.6044006,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.831668,0,-0.001216204,-0.0001395381,-5.317474E-06,-0.002423153,188.1256,0.08369133,412.4973,359.992,242.8485,0.0002658332,0.1816174,188.0977,0.735749,412.5167,16.28234,275.8038,1.031982,187.8828,0.6164296,412.2378,317.0132,228.208,12.50241,187.7406,0.5919096,412.3808,313.3001,235.0913,18.03127
12:05:40,89.31393,0.6181488,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.831668,0,-0.001216204,-0.0001395381,-5.317474E-06,-0.002423153,188.1256,0.08369133,412.4973,359.992,242.8485,0.0002658332,0.1816174,188.0977,0.7356774,412.5172,16.32309,275.9363,1.011043,187.8831,0.6173998,412.2378,316.9702,228.1607,12.49652,187.7406,0.594249,412.3812,313.0966,235.2935,17.51776
12:05:40,89.32693,0.6311493,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.835068,0,-0.001221081,-0.0001395139,-4.639657E-06,-0.002410673,188.1224,0.08369086,412.4957,359.992,242.8457,0.0002524492,0.1813283,188.0944,0.7356398,412.516,16.37026,276.1105,0.9998614,187.8802,0.6189286,412.2359,316.9776,228.0484,12.60536,187.7373,0.5968367,412.3801,312.9599,235.5646,16.75216
12:05:40,89.3417,0.6459122,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.838398,0,-0.001233162,-0.0001390496,-4.406069E-06,-0.002398195,188.1192,0.08369024,412.494,359.9921,242.843,0.0002638252,0.1810397,188.0912,0.7355676,412.5149,16.4165,276.3183,0.996838,187.8776,0.6207921,412.2341,316.8577,227.9645,12.70977,187.734,0.599243,412.3788,312.8276,235.738,16.24648
